@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_MAG_V numeric
@attribute F5_PeakToPeak_on_ACC_X numeric
@attribute F6_PeakToPeak_on_ACC_Y numeric
@attribute F7_PeakToPeak_on_ACC_Z numeric
@attribute F8_PeakToPeak_on_MAG_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_MAG_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_MAG_V numeric
@attribute class {down_horizontally, down_vertically, up_horizontally, up_vertically}

@data
0.0160065, -0.0825806, 0.850098, 0, 0.0839844, 0.00500488, 0.118164, 0, -0.0259857, -0.0849609, 0.789551, 0, 0.0579834, -0.0799561, 0.907715, 0, down_vertically
0.0581055, -0.085022, 0.790039, 0, 0, 0, 0, 0, 0.0579834, -0.0849609, 0.789551, 0, 0.0579834, -0.0849609, 0.789551, 0, down_vertically
0.0581055, -0.085022, 0.790039, 0, 0, 0, 0, 0, 0.0579834, -0.0849609, 0.789551, 0, 0.0579834, -0.0849609, 0.789551, 0, down_vertically
0.083313, -0.0899048, 0.717285, 0, 0.0839844, 0.0159912, 0.242676, 0, 0.0579834, -0.100952, 0.546875, 0, 0.141968, -0.0849609, 0.789551, 0, down_vertically
0.14209, -0.101196, 0.547363, 0, 0, 0, 0, 0, 0.141968, -0.100952, 0.546875, 0, 0.141968, -0.100952, 0.546875, 0, down_vertically
0.14209, -0.101196, 0.547363, 0, 0, 0, 0, 0, 0.141968, -0.100952, 0.546875, 0, 0.141968, -0.100952, 0.546875, 0, down_vertically
0.145996, -0.10321, 0.534668, 0, 0.0379639, 0.0200195, 0.128906, 0, 0.141968, -0.120972, 0.417969, 0, 0.179932, -0.100952, 0.546875, 0, down_vertically
0.180176, -0.121216, 0.418457, 0, 0, 0, 0, 0, 0.179932, -0.120972, 0.417969, 0, 0.179932, -0.120972, 0.417969, 0, down_vertically
0.180176, -0.121216, 0.418457, 0, 0, 0, 0, 0, 0.179932, -0.120972, 0.417969, 0, 0.179932, -0.120972, 0.417969, 0, down_vertically
0.180176, -0.121216, 0.418457, 0, 0, 0, 0, 0, 0.179932, -0.120972, 0.417969, 0, 0.179932, -0.120972, 0.417969, 0, down_vertically
0.200073, -0.119446, 0.390381, 0, 0.0219727, 0.00201416, 0.0310059, 0, 0.179932, -0.120972, 0.386963, 0, 0.201904, -0.118958, 0.417969, 0, down_vertically
0.202393, -0.119141, 0.387207, 0, 0, 0, 0, 0, 0.201904, -0.118958, 0.386963, 0, 0.201904, -0.118958, 0.386963, 0, down_vertically
0.202393, -0.119141, 0.387207, 0, 0, 0, 0, 0, 0.201904, -0.118958, 0.386963, 0, 0.201904, -0.118958, 0.386963, 0, down_vertically
0.172241, -0.0860596, 0.513184, 0, 0.0429688, 0.0469971, 0.178955, 0, 0.158936, -0.118958, 0.386963, 0, 0.201904, -0.0719604, 0.565918, 0, down_vertically
0.15918, -0.0720215, 0.566895, 0, 0, 0, 0, 0, 0.158936, -0.0719604, 0.565918, 0, 0.158936, -0.0719604, 0.565918, 0, down_vertically
0.15918, -0.0720215, 0.566895, 0, 0, 0, 0, 0, 0.158936, -0.0719604, 0.565918, 0, 0.158936, -0.0719604, 0.565918, 0, down_vertically
0.117188, -0.0429993, 0.666504, 0, 0.0839844, 0.0579529, 0.199707, 0, 0.0749512, -0.0719604, 0.565918, 0, 0.158936, -0.0139999, 0.765625, 0, down_vertically
0.0751343, -0.0140152, 0.766602, 0, 0, 0, 0, 0, 0.0749512, -0.0139999, 0.765625, 0, 0.0749512, -0.0139999, 0.765625, 0, down_vertically
0.0751343, -0.0140152, 0.766602, 0, 0, 0, 0, 0, 0.0749512, -0.0139999, 0.765625, 0, 0.0749512, -0.0139999, 0.765625, 0, down_vertically
0.0219116, -0.0110245, 0.796875, 0, 0.177002, 0.0100021, 0.101074, 0, -0.10199, -0.0139999, 0.765625, 0, 0.0749512, -0.0039978, 0.866699, 0, down_vertically
-0.102173, -0.00400162, 0.868164, 0, 0, 0, 0, 0, -0.10199, -0.0039978, 0.866699, 0, -0.10199, -0.0039978, 0.866699, 0, down_vertically
-0.102173, -0.00400162, 0.868164, 0, 0, 0, 0, 0, -0.10199, -0.0039978, 0.866699, 0, -0.10199, -0.0039978, 0.866699, 0, down_vertically
-0.112488, -0.000198603, 0.898438, 0, 0.102966, 0.0379944, 0.302246, 0, -0.204956, -0.0039978, 0.866699, 0, -0.10199, 0.0339966, 1.16895, 0, down_vertically
-0.205322, 0.0340271, 1.17188, 0, 0, 0, 0, 0, -0.204956, 0.0339966, 1.16895, 0, -0.204956, 0.0339966, 1.16895, 0, down_vertically
-0.205322, 0.0340271, 1.17188, 0, 0, 0, 0, 0, -0.204956, 0.0339966, 1.16895, 0, -0.204956, 0.0339966, 1.16895, 0, down_vertically
-0.205322, 0.0340271, 1.17188, 0, 0, 0, 0, 0, -0.204956, 0.0339966, 1.16895, 0, -0.204956, 0.0339966, 1.16895, 0, down_vertically
-0.215088, 0.0881958, 1.29297, 0, 0.0109863, 0.0599976, 0.135742, 0, -0.215942, 0.0339966, 1.16895, 0, -0.204956, 0.0939941, 1.30469, 0, down_vertically
-0.216187, 0.0941772, 1.30566, 0, 0, 0, 0, 0, -0.215942, 0.0939941, 1.30469, 0, -0.215942, 0.0939941, 1.30469, 0, down_vertically
-0.216187, 0.0941772, 1.30566, 0, 0, 0, 0, 0, -0.215942, 0.0939941, 1.30469, 0, -0.215942, 0.0939941, 1.30469, 0, down_vertically
-0.203125, 0.181763, 1.44727, 0, 0.019043, 0.125, 0.200195, 0, -0.215942, 0.0939941, 1.30469, 0, -0.196899, 0.218994, 1.50488, 0, down_vertically
-0.197266, 0.219116, 1.50781, 0, 0, 0, 0, 0, -0.196899, 0.218994, 1.50488, 0, -0.196899, 0.218994, 1.50488, 0, down_vertically
-0.197266, 0.219116, 1.50781, 0, 0, 0, 0, 0, -0.196899, 0.218994, 1.50488, 0, -0.196899, 0.218994, 1.50488, 0, down_vertically
-0.156738, 0.197632, 1.38281, 0, 0.0809326, 0.0430908, 0.246094, 0, -0.196899, 0.175903, 1.25879, 0, -0.115967, 0.218994, 1.50488, 0, down_vertically
-0.116211, 0.176025, 1.25977, 0, 0, 0, 0, 0, -0.115967, 0.175903, 1.25879, 0, -0.115967, 0.175903, 1.25879, 0, down_vertically
-0.116211, 0.176025, 1.25977, 0, 0, 0, 0, 0, -0.115967, 0.175903, 1.25879, 0, -0.115967, 0.175903, 1.25879, 0, down_vertically
-0.133179, 0.149048, 1.30957, 0, 0.0570068, 0.0899048, 0.163086, 0, -0.172974, 0.0859985, 1.25879, 0, -0.115967, 0.175903, 1.42188, 0, down_vertically
-0.173096, 0.0860596, 1.42285, 0, 0, 0, 0, 0, -0.172974, 0.0859985, 1.42188, 0, -0.172974, 0.0859985, 1.42188, 0, down_vertically
-0.173096, 0.0860596, 1.42285, 0, 0, 0, 0, 0, -0.172974, 0.0859985, 1.42188, 0, -0.172974, 0.0859985, 1.42188, 0, down_vertically
-0.179443, 0.0808105, 1.43164, 0, 0.0629883, 0.053009, 0.0878906, 0, -0.235962, 0.0329895, 1.42188, 0, -0.172974, 0.0859985, 1.50977, 0, down_vertically
-0.236328, 0.03302, 1.51172, 0, 0, 0, 0, 0, -0.235962, 0.0329895, 1.50977, 0, -0.235962, 0.0329895, 1.50977, 0, down_vertically
-0.236328, 0.03302, 1.51172, 0, 0, 0, 0, 0, -0.235962, 0.0329895, 1.50977, 0, -0.235962, 0.0329895, 1.50977, 0, down_vertically
-0.236328, 0.03302, 1.51172, 0, 0, 0, 0, 0, -0.235962, 0.0329895, 1.50977, 0, -0.235962, 0.0329895, 1.50977, 0, down_vertically
-0.219971, 0.0438232, 1.34277, 0, 0.0180664, 0.0119934, 0.186523, 0, -0.235962, 0.0329895, 1.32324, 0, -0.217896, 0.0449829, 1.50977, 0, down_vertically
-0.21814, 0.0450439, 1.3252, 0, 0, 0, 0, 0, -0.217896, 0.0449829, 1.32324, 0, -0.217896, 0.0449829, 1.32324, 0, down_vertically
-0.21814, 0.0450439, 1.3252, 0, 0, 0, 0, 0, -0.217896, 0.0449829, 1.32324, 0, -0.217896, 0.0449829, 1.32324, 0, down_vertically
-0.190186, 0.0450439, 1.25195, 0, 0.039917, 0, 0.104492, 0, -0.217896, 0.0449829, 1.21875, 0, -0.177979, 0.0449829, 1.32324, 0, down_vertically
-0.178223, 0.0450439, 1.21973, 0, 0, 0, 0, 0, -0.177979, 0.0449829, 1.21875, 0, -0.177979, 0.0449829, 1.21875, 0, down_vertically
-0.178223, 0.0450439, 1.21973, 0, 0, 0, 0, 0, -0.177979, 0.0449829, 1.21875, 0, -0.177979, 0.0449829, 1.21875, 0, down_vertically
-0.143311, 0.0285187, 1.05176, 0, 0.0700073, 0.0329895, 0.335938, 0, -0.177979, 0.0119934, 0.882813, 0, -0.107971, 0.0449829, 1.21875, 0, down_vertically
-0.108093, 0.0120163, 0.883789, 0, 0, 0, 0, 0, -0.107971, 0.0119934, 0.882813, 0, -0.107971, 0.0119934, 0.882813, 0, down_vertically
-0.108093, 0.0120163, 0.883789, 0, 0, 0, 0, 0, -0.107971, 0.0119934, 0.882813, 0, -0.107971, 0.0119934, 0.882813, 0, down_vertically
-0.0842896, 0.0141144, 0.817871, 0, 0.0789795, 0.00700378, 0.217285, 0, -0.107971, 0.0119934, 0.665527, 0, -0.0289917, 0.0189972, 0.882813, 0, down_vertically
-0.0290527, 0.019043, 0.666504, 0, 0, 0, 0, 0, -0.0289917, 0.0189972, 0.665527, 0, -0.0289917, 0.0189972, 0.665527, 0, down_vertically
-0.0290527, 0.019043, 0.666504, 0, 0, 0, 0, 0, -0.0289917, 0.0189972, 0.665527, 0, -0.0289917, 0.0189972, 0.665527, 0, down_vertically
-0.0179443, 0.0126343, 0.652832, 0, 0.110962, 0.0640259, 0.137695, 0, -0.0289917, -0.0449829, 0.527832, 0, 0.0819702, 0.0189972, 0.665527, 0, down_vertically
0.0820923, -0.0450439, 0.52832, 0, 0, 0, 0, 0, 0.0819702, -0.0449829, 0.527832, 0, 0.0819702, -0.0449829, 0.527832, 0, down_vertically
0.0820923, -0.0450439, 0.52832, 0, 0, 0, 0, 0, 0.0819702, -0.0449829, 0.527832, 0, 0.0819702, -0.0449829, 0.527832, 0, down_vertically
0.0820923, -0.0450439, 0.52832, 0, 0, 0, 0, 0, 0.0819702, -0.0449829, 0.527832, 0, 0.0819702, -0.0449829, 0.527832, 0, down_vertically
0.184937, -0.102661, 0.441895, 0, 0.113953, 0.0639648, 0.0959473, 0, 0.0819702, -0.108948, 0.431885, 0, 0.195923, -0.0449829, 0.527832, 0, down_vertically
0.196289, -0.10907, 0.432373, 0, 0, 0, 0, 0, 0.195923, -0.108948, 0.431885, 0, 0.195923, -0.108948, 0.431885, 0, down_vertically
0.196289, -0.10907, 0.432373, 0, 0, 0, 0, 0, 0.195923, -0.108948, 0.431885, 0, 0.195923, -0.108948, 0.431885, 0, down_vertically
0.292969, -0.128784, 0.329834, 0, 0.138062, 0.0280151, 0.145996, 0, 0.195923, -0.136963, 0.285889, 0, 0.333984, -0.108948, 0.431885, 0, down_vertically
0.334229, -0.137085, 0.286133, 0, 0, 0, 0, 0, 0.333984, -0.136963, 0.285889, 0, 0.333984, -0.136963, 0.285889, 0, down_vertically
0.334229, -0.137085, 0.286133, 0, 0, 0, 0, 0, 0.333984, -0.136963, 0.285889, 0, 0.333984, -0.136963, 0.285889, 0, down_vertically
0.26709, -0.137085, 0.429688, 0, 0.134033, 0, 0.285889, 0, 0.199951, -0.136963, 0.285889, 0, 0.333984, -0.136963, 0.571777, 0, down_vertically
0.200439, -0.137085, 0.572266, 0, 0, 0, 0, 0, 0.199951, -0.136963, 0.571777, 0, 0.199951, -0.136963, 0.571777, 0, down_vertically
0.200439, -0.137085, 0.572266, 0, 0, 0, 0, 0, 0.199951, -0.136963, 0.571777, 0, 0.199951, -0.136963, 0.571777, 0, down_vertically
0.169312, -0.129761, 0.623047, 0, 0.102966, 0.0249634, 0.167969, 0, 0.0969849, -0.136963, 0.571777, 0, 0.199951, -0.112, 0.739746, 0, down_vertically
0.097168, -0.112122, 0.740234, 0, 0, 0, 0, 0, 0.0969849, -0.112, 0.739746, 0, 0.0969849, -0.112, 0.739746, 0, down_vertically
-0.121094, -0.296875, 0.976563, 0, 0.109985, 0.269775, 0.886719, 0, -0.109985, -0.269775, 0, 0, 0, 0, 0.886719, 0, up_horizontally
-0.0292511, -0.0395508, 0.884277, 0, 0.101013, 0.287842, 0.00585938, 0, -0.109985, -0.269775, 0.880859, 0, -0.00899506, 0.0179901, 0.886719, 0, up_horizontally
-0.00900269, 0.0180054, 0.882813, 0, 0, 0, 0, 0, -0.00899506, 0.0179901, 0.880859, 0, -0.00899506, 0.0179901, 0.880859, 0, up_horizontally
-0.00900269, 0.0180054, 0.882813, 0, 0, 0, 0, 0, -0.00899506, 0.0179901, 0.880859, 0, -0.00899506, 0.0179901, 0.880859, 0, up_horizontally
-0.0492554, 0.112305, 0.890137, 0, 0.0670166, 0.156982, 0.0136719, 0, -0.0759888, 0.0179901, 0.880859, 0, -0.00899506, 0.174927, 0.894531, 0, up_horizontally
-0.0761719, 0.175049, 0.895996, 0, 0, 0, 0, 0, -0.0759888, 0.174927, 0.894531, 0, -0.0759888, 0.174927, 0.894531, 0, up_horizontally
-0.0761719, 0.175049, 0.895996, 0, 0, 0, 0, 0, -0.0759888, 0.174927, 0.894531, 0, -0.0759888, 0.174927, 0.894531, 0, up_horizontally
-0.0552368, 0.249023, 0.894043, 0, 0.052002, 0.18396, 0.00488281, 0, -0.0759888, 0.174927, 0.889648, 0, -0.0239868, 0.358887, 0.894531, 0, up_horizontally
-0.0240326, 0.359619, 0.891602, 0, 0, 0, 0, 0, -0.0239868, 0.358887, 0.889648, 0, -0.0239868, 0.358887, 0.889648, 0, up_horizontally
-0.0240326, 0.359619, 0.891602, 0, 0, 0, 0, 0, -0.0239868, 0.358887, 0.889648, 0, -0.0239868, 0.358887, 0.889648, 0, up_horizontally
-0.00101376, 0.405029, 0.919434, 0, 0.114929, 0.227051, 0.141602, 0, -0.0239868, 0.358887, 0.889648, 0, 0.0909424, 0.585938, 1.03125, 0, up_horizontally
0.0910645, 0.586426, 1.03223, 0, 0, 0, 0, 0, 0.0909424, 0.585938, 1.03125, 0, 0.0909424, 0.585938, 1.03125, 0, up_horizontally
0.0910645, 0.586426, 1.03223, 0, 0, 0, 0, 0, 0.0909424, 0.585938, 1.03125, 0, 0.0909424, 0.585938, 1.03125, 0, up_horizontally
0.0910645, 0.586426, 1.03223, 0, 0, 0, 0, 0, 0.0909424, 0.585938, 1.03125, 0, 0.0909424, 0.585938, 1.03125, 0, up_horizontally
0.123169, 0.652832, 1.06055, 0, 0, 0, 0, 0, 0.122986, 0.651855, 1.05859, 0, 0.122986, 0.651855, 1.05859, 0, up_horizontally
0.123169, 0.652832, 1.06055, 0, 0, 0, 0, 0, 0.122986, 0.651855, 1.05859, 0, 0.122986, 0.651855, 1.05859, 0, up_horizontally
0.123169, 0.652832, 1.06055, 0, 0, 0, 0, 0, 0.122986, 0.651855, 1.05859, 0, 0.122986, 0.651855, 1.05859, 0, up_horizontally
0.184937, 0.707031, 1.01074, 0, 0.0769653, 0.0678711, 0.0620117, 0, 0.122986, 0.651855, 0.996582, 0, 0.199951, 0.719727, 1.05859, 0, up_horizontally
0.200439, 0.720703, 0.998047, 0, 0, 0, 0, 0, 0.199951, 0.719727, 0.996582, 0, 0.199951, 0.719727, 0.996582, 0, up_horizontally
0.200439, 0.720703, 0.998047, 0, 0, 0, 0, 0, 0.199951, 0.719727, 0.996582, 0, 0.199951, 0.719727, 0.996582, 0, up_horizontally
0.138306, 0.67334, 1.00684, 0, 0.102966, 0.0791016, 0.0141602, 0, 0.0969849, 0.640625, 0.996582, 0, 0.199951, 0.719727, 1.01074, 0, up_horizontally
0.097168, 0.641113, 1.01172, 0, 0, 0, 0, 0, 0.0969849, 0.640625, 1.01074, 0, 0.0969849, 0.640625, 1.01074, 0, up_horizontally
0.097168, 0.641113, 1.01172, 0, 0, 0, 0, 0, 0.0969849, 0.640625, 1.01074, 0, 0.0969849, 0.640625, 1.01074, 0, up_horizontally
0.0602112, 0.597656, 0.972656, 0, 0.09198, 0.108887, 0.0991211, 0, 0.00499725, 0.531738, 0.911621, 0, 0.0969849, 0.640625, 1.01074, 0, up_horizontally
0.00500488, 0.532227, 0.912598, 0, 0, 0, 0, 0, 0.00499725, 0.531738, 0.911621, 0, 0.00499725, 0.531738, 0.911621, 0, up_horizontally
0.00500488, 0.532227, 0.912598, 0, 0, 0, 0, 0, 0.00499725, 0.531738, 0.911621, 0, 0.00499725, 0.531738, 0.911621, 0, up_horizontally
-0.000797272, 0.503418, 0.902344, 0, 0.0289917, 0.145752, 0.0527344, 0, -0.0239868, 0.385986, 0.858887, 0, 0.00499725, 0.531738, 0.911621, 0, up_horizontally
-0.0240326, 0.386719, 0.860352, 0, 0, 0, 0, 0, -0.0239868, 0.385986, 0.858887, 0, -0.0239868, 0.385986, 0.858887, 0, up_horizontally
-0.0240326, 0.386719, 0.860352, 0, 0, 0, 0, 0, -0.0239868, 0.385986, 0.858887, 0, -0.0239868, 0.385986, 0.858887, 0, up_horizontally
-0.0240326, 0.386719, 0.860352, 0, 0, 0, 0, 0, -0.0239868, 0.385986, 0.858887, 0, -0.0239868, 0.385986, 0.858887, 0, up_horizontally
-0.118164, 0.128052, 0.810059, 0, 0, 0, 0, 0, -0.117981, 0.12793, 0.80957, 0, -0.117981, 0.12793, 0.80957, 0, up_horizontally
-0.118164, 0.128052, 0.810059, 0, 0, 0, 0, 0, -0.117981, 0.12793, 0.80957, 0, -0.117981, 0.12793, 0.80957, 0, up_horizontally
-0.118164, 0.128052, 0.810059, 0, 0, 0, 0, 0, -0.117981, 0.12793, 0.80957, 0, -0.117981, 0.12793, 0.80957, 0, up_horizontally
-0.157349, -0.0600586, 0.933594, 0, 0.0490112, 0.234985, 0.15332, 0, -0.166992, -0.106995, 0.80957, 0, -0.117981, 0.12793, 0.962891, 0, up_horizontally
-0.167114, -0.107117, 0.964844, 0, 0, 0, 0, 0, -0.166992, -0.106995, 0.962891, 0, -0.166992, -0.106995, 0.962891, 0, up_horizontally
-0.167114, -0.107117, 0.964844, 0, 0, 0, 0, 0, -0.166992, -0.106995, 0.962891, 0, -0.166992, -0.106995, 0.962891, 0, up_horizontally
-0.172974, -0.324463, 1.02246, 0, 0.0098877, 0.362061, 0.0957031, 0, -0.17688, -0.468994, 0.962891, 0, -0.166992, -0.106995, 1.05859, 0, up_horizontally
-0.177002, -0.469482, 1.06055, 0, 0, 0, 0, 0, -0.17688, -0.468994, 1.05859, 0, -0.17688, -0.468994, 1.05859, 0, up_horizontally
-0.177002, -0.469482, 1.06055, 0, 0, 0, 0, 0, -0.17688, -0.468994, 1.05859, 0, -0.17688, -0.468994, 1.05859, 0, up_horizontally
-0.121094, -0.569824, 1.07617, 0, 0.139893, 0.249756, 0.0390625, 0, -0.17688, -0.71875, 1.05859, 0, -0.0369873, -0.468994, 1.09766, 0, up_horizontally
-0.0370789, -0.719238, 1.09961, 0, 0, 0, 0, 0, -0.0369873, -0.71875, 1.09766, 0, -0.0369873, -0.71875, 1.09766, 0, up_horizontally
-0.0370789, -0.719238, 1.09961, 0, 0, 0, 0, 0, -0.0369873, -0.71875, 1.09766, 0, -0.0369873, -0.71875, 1.09766, 0, up_horizontally
-0.0742798, -0.737305, 1.13086, 0, 0.185913, 0.0888672, 0.161133, 0, -0.2229, -0.807617, 1.09766, 0, -0.0369873, -0.71875, 1.25879, 0, up_horizontally
-0.223022, -0.80957, 1.25977, 0, 0, 0, 0, 0, -0.2229, -0.807617, 1.25879, 0, -0.2229, -0.807617, 1.25879, 0, up_horizontally
-0.223022, -0.80957, 1.25977, 0, 0, 0, 0, 0, -0.2229, -0.807617, 1.25879, 0, -0.2229, -0.807617, 1.25879, 0, up_horizontally
-0.223022, -0.80957, 1.25977, 0, 0, 0, 0, 0, -0.2229, -0.807617, 1.25879, 0, -0.2229, -0.807617, 1.25879, 0, up_horizontally
-0.195313, -0.65332, 1.16602, 0, 0, 0, 0, 0, -0.194946, -0.652832, 1.16504, 0, -0.194946, -0.652832, 1.16504, 0, up_horizontally
-0.195313, -0.65332, 1.16602, 0, 0, 0, 0, 0, -0.194946, -0.652832, 1.16504, 0, -0.194946, -0.652832, 1.16504, 0, up_horizontally
-0.195313, -0.65332, 1.16602, 0, 0, 0, 0, 0, -0.194946, -0.652832, 1.16504, 0, -0.194946, -0.652832, 1.16504, 0, up_horizontally
-0.0766602, -0.356201, 1.03418, 0, 0.147949, 0.37085, 0.166504, 0, -0.194946, -0.652832, 0.998535, 0, -0.0469971, -0.281982, 1.16504, 0, up_horizontally
-0.0470886, -0.282227, 1, 0, 0, 0, 0, 0, -0.0469971, -0.281982, 0.998535, 0, -0.0469971, -0.281982, 0.998535, 0, up_horizontally
-0.0470886, -0.282227, 1, 0, 0, 0, 0, 0, -0.0469971, -0.281982, 0.998535, 0, -0.0469971, -0.281982, 0.998535, 0, up_horizontally
-0.0470886, -0.157593, 0.996094, 0, 0, 0.208008, 0.00488281, 0, -0.0469971, -0.281982, 0.993652, 0, -0.0469971, -0.0739746, 0.998535, 0, up_horizontally
-0.0470886, -0.0741577, 0.994629, 0, 0, 0, 0, 0, -0.0469971, -0.0739746, 0.993652, 0, -0.0469971, -0.0739746, 0.993652, 0, up_horizontally
-0.0470886, -0.0741577, 0.994629, 0, 0, 0, 0, 0, -0.0469971, -0.0739746, 0.993652, 0, -0.0469971, -0.0739746, 0.993652, 0, up_horizontally
-0.0639038, -0.00281715, 0.954102, 0, 0.0419922, 0.177979, 0.10498, 0, -0.0889893, -0.0739746, 0.888672, 0, -0.0469971, 0.103943, 0.993652, 0, up_horizontally
-0.0891113, 0.104126, 0.890625, 0, 0, 0, 0, 0, -0.0889893, 0.103943, 0.888672, 0, -0.0889893, 0.103943, 0.888672, 0, up_horizontally
-0.0891113, 0.104126, 0.890625, 0, 0, 0, 0, 0, -0.0889893, 0.103943, 0.888672, 0, -0.0889893, 0.103943, 0.888672, 0, up_horizontally
-0.0621338, 0.181396, 0.890625, 0, 0.13501, 0.385986, 0.00195313, 0, -0.0889893, 0.103943, 0.886719, 0, 0.04599, 0.48999, 0.888672, 0, up_horizontally
0.0460205, 0.490723, 0.887695, 0, 0, 0, 0, 0, 0.04599, 0.48999, 0.886719, 0, 0.04599, 0.48999, 0.886719, 0, up_horizontally
0.0460205, 0.490723, 0.887695, 0, 0, 0, 0, 0, 0.04599, 0.48999, 0.886719, 0, 0.04599, 0.48999, 0.886719, 0, up_horizontally
0.0460205, 0.490723, 0.887695, 0, 0, 0, 0, 0, 0.04599, 0.48999, 0.886719, 0, 0.04599, 0.48999, 0.886719, 0, up_horizontally
0.059082, 0.777344, 0.890625, 0, 0, 0, 0, 0, 0.0589905, 0.775879, 0.888672, 0, 0.0589905, 0.775879, 0.888672, 0, up_horizontally
0.059082, 0.777344, 0.890625, 0, 0, 0, 0, 0, 0.0589905, 0.775879, 0.888672, 0, 0.0589905, 0.775879, 0.888672, 0, up_horizontally
0.059082, 0.777344, 0.890625, 0, 0, 0, 0, 0, 0.0589905, 0.775879, 0.888672, 0, 0.0589905, 0.775879, 0.888672, 0, up_horizontally
0.210571, 0.988281, 0.859375, 0, 0.188965, 0.26416, 0.0390625, 0, 0.0589905, 0.775879, 0.849609, 0, 0.247925, 1.04004, 0.888672, 0, up_horizontally
0.248291, 1.04102, 0.851563, 0, 0, 0, 0, 0, 0.247925, 1.04004, 0.849609, 0, 0.247925, 1.04004, 0.849609, 0, up_horizontally
0.248291, 1.04102, 0.851563, 0, 0, 0, 0, 0, 0.247925, 1.04004, 0.849609, 0, 0.247925, 1.04004, 0.849609, 0, up_horizontally
0.223633, 0.933105, 0.823242, 0, 0.0410156, 0.181152, 0.0458984, 0, 0.206909, 0.858887, 0.803711, 0, 0.247925, 1.04004, 0.849609, 0, up_horizontally
0.207275, 0.860352, 0.805664, 0, 0, 0, 0, 0, 0.206909, 0.858887, 0.803711, 0, 0.206909, 0.858887, 0.803711, 0, up_horizontally
0.207275, 0.860352, 0.805664, 0, 0, 0, 0, 0, 0.206909, 0.858887, 0.803711, 0, 0.206909, 0.858887, 0.803711, 0, up_horizontally
0.171631, 0.777344, 0.816406, 0, 0.0889282, 0.208008, 0.0268555, 0, 0.117981, 0.650879, 0.803711, 0, 0.206909, 0.858887, 0.830566, 0, up_horizontally
0.118164, 0.652344, 0.832031, 0, 0, 0, 0, 0, 0.117981, 0.650879, 0.830566, 0, 0.117981, 0.650879, 0.830566, 0, up_horizontally
0.118164, 0.652344, 0.832031, 0, 0, 0, 0, 0, 0.117981, 0.650879, 0.830566, 0, 0.117981, 0.650879, 0.830566, 0, up_horizontally
0.088562, 0.591309, 0.829102, 0, 0.148071, 0.302979, 0.0126953, 0, -0.0299988, 0.3479, 0.817871, 0, 0.117981, 0.650879, 0.830566, 0, up_horizontally
-0.0300598, 0.348145, 0.818848, 0, 0, 0, 0, 0, -0.0299988, 0.3479, 0.817871, 0, -0.0299988, 0.3479, 0.817871, 0, up_horizontally
-0.0300598, 0.348145, 0.818848, 0, 0, 0, 0, 0, -0.0299988, 0.3479, 0.817871, 0, -0.0299988, 0.3479, 0.817871, 0, up_horizontally
-0.0300598, 0.348145, 0.818848, 0, 0, 0, 0, 0, -0.0299988, 0.3479, 0.817871, 0, -0.0299988, 0.3479, 0.817871, 0, up_horizontally
-0.108093, 0.162231, 0.908691, 0, 0, 0, 0, 0, -0.107971, 0.161987, 0.907715, 0, -0.107971, 0.161987, 0.907715, 0, up_horizontally
-0.108093, 0.162231, 0.908691, 0, 0, 0, 0, 0, -0.107971, 0.161987, 0.907715, 0, -0.107971, 0.161987, 0.907715, 0, up_horizontally
-0.108093, 0.162231, 0.908691, 0, 0, 0, 0, 0, -0.107971, 0.161987, 0.907715, 0, -0.107971, 0.161987, 0.907715, 0, up_horizontally
-0.215698, -0.0051918, 1.00977, 0, 0.134033, 0.208984, 0.125488, 0, -0.241943, -0.0469971, 0.907715, 0, -0.107971, 0.161987, 1.0332, 0, up_horizontally
-0.242432, -0.0470886, 1.03418, 0, 0, 0, 0, 0, -0.241943, -0.0469971, 1.0332, 0, -0.241943, -0.0469971, 1.0332, 0, up_horizontally
-0.242432, -0.0470886, 1.03418, 0, 0, 0, 0, 0, -0.241943, -0.0469971, 1.0332, 0, -0.241943, -0.0469971, 1.0332, 0, up_horizontally
-0.137329, -0.202515, 0.94873, 0, 0.175049, 0.259033, 0.143555, 0, -0.241943, -0.305908, 0.889648, 0, -0.0669556, -0.0469971, 1.0332, 0, up_horizontally
-0.0670166, -0.306641, 0.891602, 0, 0, 0, 0, 0, -0.0669556, -0.305908, 0.889648, 0, -0.0669556, -0.305908, 0.889648, 0, up_horizontally
-0.0670166, -0.306641, 0.891602, 0, 0, 0, 0, 0, -0.0669556, -0.305908, 0.889648, 0, -0.0669556, -0.305908, 0.889648, 0, up_horizontally
-0.11438, -0.405762, 1.00586, 0, 0.117981, 0.247803, 0.28418, 0, -0.184937, -0.553711, 0.889648, 0, -0.0669556, -0.305908, 1.17383, 0, up_horizontally
